,id,AgeAbove35,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,HaveWorkedWith,ComputerSkills,Employed
100,100,1,False,Undergraduate,1,Man,False,Dev,28,22,Switzerland,121979.0,"['Bash/Shell', 'C', 'C++', 'Docker', 'Git', 'DigitalOcean', 'Google Cloud Platform']",7,0
101,101,0,False,PhD,1,Man,False,Dev,15,9,Russian Federation,75492.0,"['C#', 'Java', 'Python', 'Docker', 'Git', 'Kubernetes', 'Xamarin', 'ASP.NET', 'ASP.NET Core ', 'FastAPI', 'Flask', 'React.js', 'Google Cloud Platform', 'PostgreSQL']",14,0
102,102,0,False,Undergraduate,0,Man,False,Dev,10,8,Germany,84316.0,"['Bash/Shell', 'Go', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'Python', 'Ruby', 'TypeScript', 'Ansible', 'Docker', 'Git', 'Kubernetes', 'Yarn', 'Express', 'FastAPI', 'Flask', 'Ruby on Rails', 'AWS', 'DigitalOcean', 'Microsoft Azure', 'Elasticsearch', 'MariaDB', 'MongoDB', 'MySQL', 'Oracle', 'PostgreSQL', 'Redis']",29,1
103,103,1,False,Undergraduate,1,Man,False,Dev,31,26,Russian Federation,43404.0,"['Haskell', 'HTML/CSS', 'JavaScript', 'Node.js', 'TypeScript', 'Chef', 'Docker', 'Git', 'Yarn', 'Express', 'Gatsby', 'React.js', 'AWS', 'Google Cloud Platform', 'PostgreSQL', 'Redis']",16,0
104,104,0,False,Undergraduate,1,Man,False,Dev,6,2,Chile,22584.0,"['C#', 'Dart', 'HTML/CSS', 'JavaScript', 'Node.js', 'SQL', 'TypeScript', 'Git', 'ASP.NET', 'ASP.NET Core ', 'jQuery', 'Vue.js', 'IBM DB2', 'Microsoft SQL Server']",14,1
105,105,0,False,Undergraduate,1,Man,False,Dev,14,7,United Kingdom of Great Britain and Northern Ireland,103408.0,"['Java', 'Kotlin', 'Git', 'SQLite']",4,0
106,106,0,False,Master,1,Man,False,Dev,15,5,France,44320.0,"['Bash/Shell', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'SQL', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Angular', 'Spring', 'Vue.js', 'Elasticsearch', 'MariaDB', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite']",20,1
107,107,1,False,Undergraduate,1,Man,False,Dev,30,22,United States of America,165000.0,"['Bash/Shell', 'Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'PHP', 'Python', 'Ruby', 'SQL', 'TypeScript', 'Docker', 'Git', 'Terraform', 'Angular.js', 'jQuery', 'React.js', 'Ruby on Rails', 'Spring', 'Vue.js', 'AWS', 'DigitalOcean', 'DynamoDB', 'Elasticsearch', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis']",29,1
108,108,0,False,Undergraduate,1,Man,False,Dev,13,3,Indonesia,5268.0,"['Dart', 'HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'Docker', 'Git', 'Vue.js', 'Google Cloud Platform', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'SQLite']",13,1
109,109,0,False,Other,1,Man,False,Dev,10,5,Germany,51888.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'Rust', 'TypeScript', 'Docker', 'Git', 'Unity 3D', 'Express', 'React.js', 'AWS', 'DigitalOcean', 'MySQL', 'PostgreSQL']",14,0
110,110,0,False,Undergraduate,1,Man,False,Dev,12,7,"Iran, Islamic Republic of...",85500.0,"['Go', 'HTML/CSS', 'JavaScript', 'Python', 'SQL', 'TypeScript', 'Ansible', 'Docker', 'Git', 'Kubernetes', 'Terraform', 'Vue.js', 'AWS', 'Elasticsearch', 'PostgreSQL', 'Redis']",16,0
111,111,0,False,Undergraduate,0,Man,False,Dev,7,7,Bangladesh,48000.0,"['C#', 'C++', 'Docker', 'Angular', 'ASP.NET', 'ASP.NET Core ', 'Google Cloud Platform', 'Microsoft Azure', 'Microsoft SQL Server', 'MongoDB', 'PostgreSQL', 'Redis']",12,1
112,112,0,False,Master,1,Man,False,Dev,12,9,France,64859.0,"['Bash/Shell', 'Objective-C', 'Swift', 'Git', 'Microsoft Azure', 'SQLite']",6,0
113,113,0,False,Undergraduate,1,Man,False,Dev,6,3,Germany,42158.0,"['C', 'C#', 'C++', 'HTML/CSS', 'Node.js', 'SQL', 'Git', 'Kubernetes', 'Xamarin', 'Microsoft Azure', 'Oracle']",11,0
114,114,0,False,Undergraduate,1,NonBinary,False,Dev,18,7,Germany,32424.0,"['C#', 'Git']",2,0
115,115,0,False,Undergraduate,1,Man,False,NotDev,2,2,United States of America,60000.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'Python', 'SQL', 'Git', 'Django', 'React.js', 'AWS', 'IBM DB2', 'Microsoft SQL Server', 'SQLite']",12,1
116,116,0,False,Master,0,Man,False,Dev,5,5,Netherlands,51888.0,"['Python', 'SQL', 'Git', 'Flask', 'AWS', 'PostgreSQL', 'SQLite']",7,0
117,117,1,False,PhD,1,Man,False,NotDev,16,12,France,35028.0,['R'],1,0
118,118,0,False,Other,1,Man,False,NotDev,9,3,Portugal,9084.0,"['C#', 'HTML/CSS', 'Java', 'SQL', 'VBA', 'ASP.NET', 'ASP.NET Core ', 'Microsoft Azure', 'Microsoft SQL Server', 'MySQL']",10,1
119,119,1,False,PhD,1,Man,False,Dev,13,8,Germany,74588.0,"['HTML/CSS', 'Java', 'PHP']",3,0
120,120,0,False,Undergraduate,1,Man,False,Dev,6,4,Slovakia,33732.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'TypeScript', 'Docker', 'Git', 'React.js', 'Vue.js', 'AWS', 'Google Cloud Platform', 'Microsoft Azure']",11,0
121,121,0,False,Master,1,Man,False,Dev,13,8,Bulgaria,27852.0,"['C#', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'SQL', 'TypeScript', 'Git', 'jQuery', 'Vue.js', 'Microsoft SQL Server', 'Redis']",12,1
122,122,0,False,Undergraduate,1,Man,False,Dev,12,3,United Kingdom of Great Britain and Northern Ireland,50153.0,"['Bash/Shell', 'C', 'Java', 'Kotlin', 'Perl', 'PowerShell', 'Python', 'Docker', 'Git', 'Kubernetes', 'IBM Cloud or Watson']",11,0
123,123,0,False,Master,1,Man,False,Dev,15,11,India,30716.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'Objective-C', 'Swift', 'TypeScript', 'Git', 'Gatsby', 'React.js', 'Google Cloud Platform', 'Microsoft Azure', 'Firebase', 'SQLite']",13,1
124,124,0,False,Master,1,Man,False,Dev,10,7,France,77831.0,"['Bash/Shell', 'C', 'C++', 'Java', 'JavaScript', 'Node.js', 'PHP', 'Python', 'Ruby', 'SQL', 'TypeScript', 'Ansible', 'Docker', 'Git', 'Yarn', 'Angular', 'Angular.js', 'Drupal', 'Express', 'jQuery', 'Laravel', 'Symfony', 'MariaDB', 'MySQL', 'SQLite']",25,1
125,125,0,False,Undergraduate,1,Woman,False,Dev,7,3,Denmark,81624.0,"['C#', 'HTML/CSS', 'SQL', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Terraform', 'Yarn', 'ASP.NET Core ', 'React.js', 'Microsoft Azure', 'Microsoft SQL Server']",13,1
126,126,0,False,Master,1,Man,False,NotDev,6,2,Germany,54049.0,"['Bash/Shell', 'Python', 'Git', 'Flask', 'Vue.js']",5,0
127,127,0,False,Undergraduate,1,Man,False,Dev,10,2,Armenia,10450.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'SQL', 'TypeScript', 'Docker', 'Git', 'Unreal Engine', 'Express', 'Laravel', 'Vue.js', 'Heroku', 'MariaDB', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite']",18,1
128,128,0,False,Master,1,Man,False,Dev,7,7,France,41077.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'SQL', 'TypeScript', 'Docker', 'Angular', 'Express', 'React.js', 'Symfony', 'Microsoft SQL Server', 'MySQL', 'Oracle', 'PostgreSQL']",15,1
129,129,0,False,Undergraduate,1,Man,False,Dev,10,3,Finland,45396.0,"['C', 'HTML/CSS', 'JavaScript', 'Node.js', 'TypeScript', 'Git', 'React.js', 'Microsoft Azure']",8,0
130,130,0,False,Other,1,Man,False,Dev,4,2,United Kingdom of Great Britain and Northern Ireland,19389.0,"['C#', 'HTML/CSS', 'JavaScript', 'SQL', 'VBA', 'Git', 'ASP.NET', 'ASP.NET Core ', 'jQuery', 'Microsoft SQL Server']",10,1
131,131,1,False,Master,1,Man,False,Dev,24,15,France,77831.0,"['Bash/Shell', 'Go', 'HTML/CSS', 'JavaScript', 'SQL', 'TypeScript', 'Angular', 'PostgreSQL']",8,0
132,132,1,False,Undergraduate,1,Man,False,Dev,18,13,United States of America,160000.0,"['Bash/Shell', 'C', 'C++', 'JavaScript', 'Python', 'Git']",6,0
133,133,0,False,Undergraduate,1,Man,False,Dev,12,8,Israel,200409.0,"['Java', 'Scala', 'Docker', 'Git', 'Kubernetes', 'AWS', 'Couchbase', 'Elasticsearch', 'Microsoft SQL Server']",9,0
134,134,1,False,Undergraduate,0,Man,False,Dev,37,31,United States of America,185000.0,"['C#', 'Dart', 'Go', 'Java', 'JavaScript', 'Matlab', 'SQL', 'Xamarin', 'Angular', 'Angular.js', 'ASP.NET', 'jQuery', 'React.js', 'AWS', 'IBM Cloud or Watson', 'Microsoft Azure', 'Microsoft SQL Server']",17,1
135,135,0,False,Undergraduate,1,Man,False,NotDev,20,9,United States of America,107972.0,"['Bash/Shell', 'Perl', 'PowerShell', 'VBA', 'Docker', 'Git', 'AWS']",7,0
136,136,0,False,Undergraduate,1,Man,False,Dev,9,7,Hong Kong (S.A.R.),66897.0,"['Bash/Shell', 'HTML/CSS', 'Java', 'JavaScript', 'Python', 'SQL', 'Docker', 'Git', 'Angular.js', 'ASP.NET', 'jQuery', 'Spring', 'AWS', 'DynamoDB', 'IBM DB2', 'Microsoft SQL Server', 'MySQL', 'Oracle', 'PostgreSQL', 'Redis', 'SQLite']",21,1
137,137,1,False,Other,1,Man,False,Dev,5,0,Argentina,75000.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'Ruby', 'SQL', 'TypeScript', 'Docker', 'Git', 'Yarn', 'jQuery', 'React.js', 'Ruby on Rails', 'Google Cloud Platform', 'Heroku', 'Firebase', 'MySQL']",17,1
138,138,0,False,Other,1,Man,False,Dev,8,6,United Kingdom of Great Britain and Northern Ireland,48472.0,"['HTML/CSS', 'JavaScript', 'PHP', 'SQL', 'Docker', 'Git', 'jQuery', 'Laravel', 'React.js', 'Vue.js', 'AWS', 'MySQL']",12,0
139,139,1,False,Undergraduate,1,Man,False,Dev,24,16,United States of America,120000.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'SQL', 'Git', 'Puppet', 'Express', 'React.js', 'Microsoft Azure', 'IBM DB2', 'PostgreSQL']",13,1
140,140,0,False,Other,1,Man,False,Dev,12,12,Brazil,8796.0,"['Dart', 'HTML/CSS', 'JavaScript', 'TypeScript', 'Docker', 'Git', 'Angular', 'Firebase', 'MySQL', 'SQLite']",10,0
141,141,0,False,Master,1,Woman,False,Dev,10,10,Spain,12972.0,"['Assembly', 'Bash/Shell', 'C', 'C#', 'C++', 'Go', 'HTML/CSS', 'Java', 'JavaScript', 'Matlab', 'PHP', 'Python', 'R', 'SQL', 'TypeScript', 'VBA', 'Docker', 'Git', 'Unity 3D', 'Xamarin', 'Angular', 'Django', 'Drupal', 'jQuery', 'Laravel', 'React.js', 'Spring', 'Microsoft SQL Server', 'MongoDB', 'MySQL', 'Oracle', 'PostgreSQL']",32,1
142,142,0,False,Other,0,Man,False,Dev,5,3,"Iran, Islamic Republic of...",4272.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'SQL', 'TypeScript', 'Docker', 'Git', 'Yarn', 'Express', 'React.js', 'Vue.js', 'Heroku', 'Firebase', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis']",17,1
143,143,0,False,Undergraduate,1,Man,False,Dev,9,4,Spain,28105.0,"['C#', 'JavaScript', 'Kotlin', 'TypeScript', 'Git', 'Unity 3D', 'Angular', 'React.js', 'Firebase', 'MySQL']",10,0
144,144,1,False,Other,1,Man,False,Dev,30,20,Finland,77832.0,"['Bash/Shell', 'Java', 'SQL', 'Ansible', 'Docker', 'Git', 'Yarn', 'AWS', 'Oracle', 'PostgreSQL']",10,0
145,145,0,False,PhD,1,Man,False,NotDev,10,4,United Kingdom of Great Britain and Northern Ireland,51704.0,"['Matlab', 'Python', 'Ruby', 'Git', 'Flask']",5,0
146,146,1,False,Undergraduate,1,Man,False,NotDev,23,23,Costa Rica,18000.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'SQL', 'Git', 'React.js', 'MongoDB', 'MySQL']",9,0
147,147,1,False,Other,0,Man,False,Dev,20,15,Netherlands,43239.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'Python', 'SQL', 'Git', 'Yarn', 'Laravel', 'Symfony', 'AWS', 'Heroku', 'MariaDB', 'MySQL', 'PostgreSQL', 'SQLite']",17,1
148,148,0,False,Undergraduate,1,Man,False,Dev,6,1,Egypt,9231.0,"['JavaScript', 'Kotlin', 'Docker', 'Git', 'MySQL', 'SQLite']",6,0
149,149,1,False,Undergraduate,1,Man,False,Dev,25,15,Germany,70264.0,"['C#', 'HTML/CSS', 'TypeScript', 'Docker', 'Git', 'Angular', 'ASP.NET Core ', 'Microsoft Azure', 'Microsoft SQL Server', 'SQLite']",10,1
150,150,0,False,Undergraduate,1,Man,False,Dev,5,2,Egypt,5388.0,"['C', 'C++', 'Dart', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'R', 'Git', 'Puppet', 'Django', 'Flask', 'React.js', 'Heroku', 'Firebase', 'MySQL', 'Oracle', 'SQLite']",18,1
151,151,0,False,Master,1,Man,False,Dev,22,13,United States of America,115000.0,"['Bash/Shell', 'C', 'C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'Python', 'Git', 'Unity 3D', 'AWS']",10,1
152,152,0,False,Undergraduate,1,Woman,False,Dev,21,12,United States of America,144000.0,"['Bash/Shell', 'Go', 'Groovy', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'Python', 'TypeScript', 'Git', 'Kubernetes', 'Angular', 'Angular.js', 'Express', 'React.js', 'Spring', 'AWS', 'Google Cloud Platform', 'Microsoft Azure', 'Elasticsearch', 'MongoDB', 'SQLite']",22,1
153,153,0,False,Master,1,Man,False,Dev,14,4,Ireland,65508.0,"['C', 'Python', 'Rust', 'Ansible', 'Docker', 'Git']",6,0
154,154,1,False,Master,1,Man,False,Dev,31,21,Germany,70264.0,"['Assembly', 'C', 'C#', 'VBA', 'SQLite']",5,0
155,155,1,False,Undergraduate,1,Man,False,Dev,44,34,Canada,181515.0,"['Assembly', 'Bash/Shell', 'C', 'Go', 'Python', 'Rust', 'Git']",7,0
156,156,1,False,Undergraduate,1,Man,False,Dev,40,26,Sweden,81000.0,"['Bash/Shell', 'Dart', 'HTML/CSS', 'JavaScript', 'Python', 'Docker', 'Git', 'Angular.js', 'Django', 'Vue.js', 'Heroku', 'PostgreSQL', 'SQLite']",13,0
157,157,1,False,NoHigherEd,1,Man,False,Dev,22,22,United States of America,105000.0,"['Bash/Shell', 'HTML/CSS', 'Java', 'JavaScript', 'Python', 'Git']",6,0
158,158,1,False,Master,1,Man,False,Dev,20,5,Germany,56211.0,"['Bash/Shell', 'C#', 'Java', 'Kotlin', 'SQL', 'VBA', 'Docker', 'Git', 'Kubernetes', 'Spring', 'IBM Cloud or Watson', 'Microsoft SQL Server', 'PostgreSQL']",13,1
159,159,0,False,Master,1,Man,False,NotDev,10,7,United Kingdom of Great Britain and Northern Ireland,64630.0,"['C#', 'PowerShell', 'Python', 'Git', 'Microsoft Azure', 'Microsoft SQL Server', 'SQLite']",7,1
160,160,0,False,Master,1,Man,False,Dev,14,10,United States of America,110000.0,"['Objective-C', 'Ruby', 'Swift', 'Git', 'Unity 3D', 'MySQL']",6,0
161,161,0,False,Undergraduate,0,Man,False,Dev,14,7,Romania,64860.0,"['HTML/CSS', 'JavaScript', 'TypeScript', 'Express', 'React.js', 'Vue.js', 'DigitalOcean', 'MongoDB', 'MySQL', 'Redis']",10,0
162,162,1,False,Undergraduate,1,Man,False,Dev,25,15,United States of America,120000.0,"['C#', 'HTML/CSS', 'JavaScript', 'Kotlin', 'Node.js', 'Objective-C', 'PowerShell', 'SQL', 'TypeScript', 'Git', 'ASP.NET', 'ASP.NET Core ', 'Express', 'jQuery', 'React.js', 'AWS', 'Microsoft Azure', 'Firebase', 'Microsoft SQL Server', 'Redis', 'SQLite']",21,1
163,163,0,False,Undergraduate,1,Man,False,Dev,7,0,Bangladesh,6360.0,"['C', 'C++', 'PHP', 'Python', 'Git', 'Flask', 'MongoDB', 'MySQL', 'Oracle', 'Redis']",10,0
164,164,0,False,NoHigherEd,1,Man,False,Dev,11,6,Germany,48644.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'PHP', 'PowerShell', 'Ruby', 'SQL', 'TypeScript', 'Docker', 'Git', 'Yarn', 'jQuery', 'Laravel', 'Ruby on Rails', 'Vue.js', 'MariaDB', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite']",20,1
165,165,0,False,Master,1,Man,False,Dev,17,11,Poland,54672.0,"['C++', 'Java', 'JavaScript', 'Kotlin', 'Python', 'SQL', 'Ansible', 'Docker', 'Git', 'Kubernetes', 'AWS', 'Elasticsearch', 'Oracle', 'Redis']",14,0
166,166,0,False,Undergraduate,1,Man,False,Dev,6,4,Netherlands,35676.0,"['C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'PowerShell', 'TypeScript', 'Docker', 'Git', 'Xamarin', 'Angular', 'ASP.NET', 'ASP.NET Core ', 'Microsoft SQL Server', 'PostgreSQL']",15,1
167,167,0,False,Undergraduate,1,Man,False,Dev,18,4,Canada,75631.0,"['Go', 'Docker', 'Cassandra']",3,0
168,168,1,False,Other,1,Man,False,NotDev,41,39,United States of America,70000.0,"['Python', 'ASP.NET Core ', 'Microsoft SQL Server', 'MySQL', 'PostgreSQL', 'SQLite']",6,0
169,169,0,False,Master,1,Man,False,NotDev,14,9,Germany,58373.0,"['LISP', 'PHP', 'Python', 'Scala', 'SQL', 'Docker', 'MySQL', 'PostgreSQL', 'SQLite']",9,0
170,170,0,False,Undergraduate,1,Man,False,Dev,4,3,Greece,25944.0,"['HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'SQL', 'Git', 'Laravel', 'React.js', 'Symfony', 'Vue.js', 'AWS', 'DigitalOcean', 'MySQL', 'Redis', 'SQLite']",15,0
171,171,0,False,Undergraduate,1,Man,False,Dev,4,2,India,5585.0,"['HTML/CSS', 'Java', 'JavaScript', 'Ruby', 'SQL', 'TypeScript', 'Git', 'Yarn', 'React.js', 'Ruby on Rails', 'Spring', 'MySQL', 'PostgreSQL']",13,0
172,172,0,False,Other,1,Woman,False,Dev,15,4,United States of America,58000.0,"['Bash/Shell', 'JavaScript', 'PHP', 'SQL', 'Git', 'AWS', 'DigitalOcean', 'MySQL']",8,0
173,173,0,False,Undergraduate,1,Man,False,Dev,18,6,Germany,61616.0,"['Bash/Shell', 'C', 'C++', 'HTML/CSS', 'Java', 'JavaScript', 'SQL', 'Docker', 'Git', 'React.js', 'Spring', 'AWS', 'Google Cloud Platform', 'Oracle', 'PostgreSQL']",15,0
174,174,1,False,PhD,1,Man,False,NotDev,20,13,France,59454.0,"['C++', 'Elixir', 'Rust', 'Kubernetes', 'Terraform', 'AWS']",6,0
175,175,0,False,PhD,1,Man,False,NotDev,15,3,Sweden,55224.0,"['C', 'C++', 'Java', 'Matlab', 'R', 'Git', 'Vue.js']",7,0
176,176,0,False,Master,1,Man,False,Dev,11,6,Canada,68068.0,"['Python', 'Docker', 'Git', 'Kubernetes', 'AWS', 'DigitalOcean', 'Google Cloud Platform', 'Microsoft Azure', 'MongoDB', 'PostgreSQL']",10,0
177,177,0,False,Undergraduate,1,Man,False,Dev,12,5,India,217800.0,"['C++', 'HTML/CSS', 'Java', 'JavaScript', 'PHP', 'Python', 'SQL', 'Docker', 'Git', 'Angular', 'Angular.js', 'AWS', 'Google Cloud Platform', 'Elasticsearch', 'MongoDB', 'MySQL', 'Oracle']",17,0
178,178,1,False,PhD,1,Man,False,Dev,30,14,Netherlands,118908.0,"['JavaScript', 'Python', 'Docker', 'Git', 'Kubernetes', 'Django', 'React.js', 'AWS', 'SQLite']",9,0
179,179,0,False,NoHigherEd,1,Man,False,Dev,18,1,United States of America,40000.0,"['C#', 'Git', 'ASP.NET Core ', 'Vue.js', 'Microsoft Azure', 'Microsoft SQL Server']",6,0
180,180,0,False,Undergraduate,1,Man,False,Dev,15,8,Canada,71850.0,"['Bash/Shell', 'HTML/CSS', 'JavaScript', 'Node.js', 'TypeScript', 'Docker', 'Git', 'Yarn', 'Express', 'Gatsby', 'jQuery', 'React.js']",12,1
181,181,1,False,Undergraduate,1,Man,False,Dev,21,14,Canada,66934.0,"['HTML/CSS', 'JavaScript', 'Angular.js', 'jQuery']",4,0
182,182,0,False,Master,1,Man,False,Dev,8,3,Finland,54216.0,"['Assembly', 'Bash/Shell', 'C', 'C++', 'PowerShell', 'Python', 'Git', 'Microsoft Azure']",8,0
183,183,0,False,Undergraduate,0,Man,False,Dev,12,10,Spain,64860.0,"['Bash/Shell', 'JavaScript', 'Python', 'SQL', 'Docker', 'Git', 'Django', 'jQuery', 'AWS', 'Google Cloud Platform', 'Heroku', 'MongoDB', 'MySQL', 'PostgreSQL', 'SQLite']",15,1
184,184,0,False,Undergraduate,1,Man,False,Dev,6,1,Peru,19860.0,"['Dart', 'Python', 'Docker', 'Git', 'AWS', 'Google Cloud Platform', 'Firebase', 'MongoDB', 'PostgreSQL', 'SQLite']",10,0
185,185,0,False,Other,1,Man,False,Dev,6,1,Switzerland,54888.0,"['HTML/CSS', 'JavaScript', 'PHP', 'Python', 'SQL', 'Docker', 'Git', 'jQuery', 'Symfony', 'MySQL']",10,0
186,186,0,False,NoHigherEd,1,NonBinary,False,Dev,8,7,Germany,58373.0,"['Dart', 'HTML/CSS', 'JavaScript', 'Node.js', 'PHP', 'SQL', 'TypeScript', 'Git', 'Yarn', 'Angular', 'Express', 'React.js', 'Symfony', 'Google Cloud Platform', 'Elasticsearch', 'Firebase', 'MySQL']",17,0
187,187,1,False,Master,1,Man,False,Dev,27,20,Russian Federation,56616.0,"['Go', 'Groovy', 'Java', 'Kotlin', 'Python', 'Ansible', 'Docker', 'Git', 'Kubernetes', 'Microsoft Azure', 'MariaDB', 'Microsoft SQL Server', 'MySQL', 'Oracle', 'PostgreSQL', 'Redis']",16,0
188,188,0,False,PhD,1,Man,False,NotDev,13,9,Greece,45401.0,"['Bash/Shell', 'C#', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'PowerShell', 'Python', 'SQL', 'Git', 'ASP.NET', 'Flask', 'jQuery', 'Microsoft Azure', 'Firebase', 'Microsoft SQL Server', 'SQLite']",17,1
189,189,0,False,Master,0,Man,False,Dev,2,1,France,48104.0,"['Haskell', 'JavaScript']",2,0
190,190,1,False,Undergraduate,0,Man,False,Dev,24,20,Netherlands,84312.0,"['C#', 'Docker', 'Git', 'Kubernetes', 'ASP.NET', 'ASP.NET Core ', 'Microsoft Azure', 'Microsoft SQL Server']",8,0
191,191,1,False,Master,1,Man,False,Dev,25,24,United Kingdom of Great Britain and Northern Ireland,55582.0,"['C#', 'HTML/CSS', 'JavaScript', 'Git', 'ASP.NET Core ', 'Microsoft Azure', 'Microsoft SQL Server']",7,0
192,192,1,False,Undergraduate,1,Man,False,Dev,42,27,United Kingdom of Great Britain and Northern Ireland,71093.0,"['Kotlin', 'Git']",2,0
193,193,0,False,Other,0,Man,False,Dev,7,3,Russian Federation,72000.0,"['C', 'C#', 'C++', 'HTML/CSS', 'Java', 'JavaScript', 'Node.js', 'Objective-C', 'PHP', 'Python', 'R', 'Ruby', 'SQL', 'TypeScript', 'Docker', 'Git', 'Unity 3D', 'Xamarin', 'Yarn', 'Angular', 'Angular.js', 'ASP.NET', 'ASP.NET Core ', 'Django', 'Express', 'jQuery', 'Laravel', 'React.js', 'MongoDB', 'MySQL']",30,1
194,194,1,False,Other,1,Man,False,Dev,30,21,United Kingdom of Great Britain and Northern Ireland,60752.0,"['C#', 'HTML/CSS', 'JavaScript', 'SQL', 'Docker', 'Git', 'Kubernetes', 'Angular', 'ASP.NET', 'ASP.NET Core ', 'jQuery', 'AWS', 'Microsoft Azure', 'Microsoft SQL Server']",14,1
195,195,0,False,Other,1,Man,False,Dev,9,4,Greece,25944.0,"['C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'PowerShell', 'SQL', 'Docker', 'Git', 'Xamarin', 'ASP.NET Core ', 'jQuery', 'Microsoft Azure', 'Firebase', 'MariaDB', 'Microsoft SQL Server', 'MySQL']",16,1
196,196,1,False,Undergraduate,1,Man,False,Dev,26,16,Japan,179858.0,"['Bash/Shell', 'C', 'C++', 'Go', 'Groovy', 'Python', 'Ansible', 'Docker', 'Git', 'Yarn', 'Angular', 'React.js', 'Google Cloud Platform', 'MySQL', 'PostgreSQL', 'SQLite']",16,0
197,197,1,False,Other,1,Man,False,Dev,26,20,Poland,30372.0,"['C#', 'Java', 'Git', 'Google Cloud Platform', 'Microsoft SQL Server', 'SQLite']",6,1
198,198,0,False,Master,1,Man,False,Dev,15,6,Belgium,29832.0,"['Bash/Shell', 'C', 'C++', 'Java', 'Rust', 'SQL', 'Ansible', 'Docker', 'Git', 'Kubernetes', 'DigitalOcean', 'Cassandra', 'PostgreSQL', 'SQLite']",14,1
199,199,0,False,Undergraduate,1,Man,False,Dev,10,6,United Arab Emirates,40020.0,"['C#', 'HTML/CSS', 'JavaScript', 'Node.js', 'TypeScript', 'Docker', 'Git', 'Unity 3D', 'Yarn', 'React.js', 'AWS', 'Google Cloud Platform', 'Microsoft Azure', 'Firebase', 'MongoDB', 'Oracle']",16,1
200,200,1,False,PhD,1,Man,False,NotDev,20,6,United States of America,90000.0,"['Bash/Shell', 'Perl', 'R', 'SQL', 'DigitalOcean', 'Google Cloud Platform', 'IBM DB2', 'Oracle']",8,0
201,201,0,False,Undergraduate,1,Man,False,Dev,12,3,United States of America,67000.0,"['C#', 'Dart', 'Delphi', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'PHP', 'PowerShell', 'Python', 'Ruby', 'SQL', 'TypeScript', 'Docker', 'Git', 'Kubernetes', 'Unity 3D', 'Unreal Engine', 'ASP.NET', 'ASP.NET Core ', 'Django', 'React.js', 'AWS', 'Couchbase', 'Elasticsearch', 'MySQL', 'SQLite']",28,1
202,202,0,False,Undergraduate,1,Man,False,Dev,12,4,India,21676.0,"['Python', 'Docker', 'Git', 'Django', 'Flask', 'AWS', 'DigitalOcean', 'PostgreSQL']",8,0
203,203,1,False,Master,1,Man,False,Dev,25,16,Switzerland,101649.0,"['C#', 'C++', 'Git', 'Unity 3D']",4,0
204,204,0,False,Other,1,Man,False,Dev,6,4,Bolivia,17352.0,"['C#', 'HTML/CSS', 'Java', 'JavaScript', 'Kotlin', 'PHP', 'Python', 'Scala', 'SQL', 'Angular', 'Angular.js', 'ASP.NET', 'ASP.NET Core ', 'Spring', 'AWS', 'Microsoft Azure', 'Firebase', 'MongoDB', 'MySQL', 'PostgreSQL', 'Redis', 'SQLite']",22,1
